id,Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class
78579,1,0,23,1,630,3,4,3,1,1,3,1,1,4,3,5,4,4,1,0,0.0,0,Eco
100882,1,0,36,0,3927,1,1,1,1,4,4,4,3,3,4,3,1,3,1,0,0.0,1,Business
23145,0,0,44,0,250,0,0,0,1,4,1,5,5,5,5,2,1,5,5,0,0.0,1,Business
37828,0,0,39,0,1023,4,4,4,4,2,4,5,5,5,5,5,5,5,1,28,6.0,1,Business
82679,0,0,53,0,632,3,3,3,3,4,5,4,4,4,4,4,3,4,5,4,13.0,1,Business
34073,1,0,59,1,1674,3,1,3,3,2,3,2,2,1,3,3,4,3,2,4,0.0,0,Eco
84984,0,0,60,0,1590,4,4,4,4,5,4,4,4,4,4,4,5,4,3,0,0.0,1,Business
58991,0,0,53,0,1846,4,4,4,4,2,4,4,4,4,4,4,5,4,4,24,15.0,1,Business
108617,0,0,54,1,696,2,4,2,4,4,5,4,1,1,2,1,3,1,5,22,19.0,0,Eco
35161,1,0,38,0,1074,4,1,1,1,4,4,4,4,1,1,4,3,3,4,21,32.0,1,Eco
94010,0,0,44,0,441,3,3,1,3,4,5,5,5,5,4,5,3,5,3,13,18.0,1,Business
63410,1,0,42,1,447,3,1,3,4,2,3,2,2,2,3,3,2,4,2,0,0.0,0,Eco
639,1,0,39,0,309,4,4,4,4,4,4,5,5,5,5,5,3,5,5,25,16.0,1,Business
106108,1,1,47,0,436,5,5,5,4,2,5,2,2,5,5,5,5,4,2,19,8.0,1,Business
14260,0,0,34,1,175,2,4,0,3,2,5,4,4,4,0,4,3,4,4,0,0.0,0,Business
25190,1,0,42,1,577,3,2,3,4,5,3,5,5,3,4,3,3,3,5,1,0.0,0,Eco
125987,1,0,25,1,507,2,4,2,2,3,2,3,3,2,3,5,3,2,3,5,2.0,0,Business
21583,1,0,42,1,164,3,5,0,3,3,0,3,3,3,5,4,3,5,3,0,0.0,0,Eco Plus
1553,0,0,68,1,862,2,5,2,2,5,4,4,5,5,2,5,4,5,5,0,0.0,0,Eco
94431,0,0,62,0,239,2,3,3,3,2,3,3,2,2,3,2,3,2,4,0,0.0,0,Business
13531,0,1,17,0,106,3,2,3,3,4,3,4,4,1,3,3,3,3,4,0,0.0,0,Eco
70373,1,0,63,1,1145,3,4,2,3,1,2,1,1,3,2,3,5,2,1,0,0.0,0,Eco
52373,1,0,34,1,651,2,0,2,2,2,2,4,2,4,3,5,5,5,2,0,0.0,0,Eco
117109,0,1,40,0,325,1,1,1,3,1,1,1,1,2,4,4,3,3,1,0,0.0,0,Business
38485,1,0,41,0,2475,2,2,2,2,4,4,4,2,2,2,2,4,2,4,0,0.0,0,Business
11555,0,1,20,0,771,5,5,5,1,1,5,5,1,5,4,4,5,4,1,39,35.0,1,Eco
77084,1,0,41,1,991,3,4,3,5,5,3,5,5,5,3,4,4,4,5,0,0.0,0,Eco
65070,1,0,9,1,190,5,5,5,4,5,5,5,5,3,2,5,4,4,5,0,0.0,1,Eco
9516,0,1,32,0,228,2,2,2,5,4,2,5,4,5,4,5,3,5,4,48,94.0,0,Business
4452,1,0,34,1,762,2,2,2,3,4,2,1,4,4,4,4,2,4,4,102,93.0,0,Eco Plus
123325,0,1,39,0,231,2,2,2,1,2,2,2,2,4,4,3,4,4,2,0,0.0,1,Eco Plus
64442,0,1,30,0,989,2,2,2,1,2,2,2,2,3,4,1,4,2,2,10,2.0,0,Eco
31445,1,0,44,0,1541,5,3,3,3,5,5,5,5,5,5,4,3,4,5,10,32.0,1,Eco Plus
94941,0,0,40,0,3317,4,4,4,4,3,3,3,4,4,4,4,3,4,2,0,0.0,1,Business
99255,0,0,26,0,541,3,3,2,3,3,2,1,3,4,4,4,2,3,3,0,4.0,0,Eco Plus
25074,0,0,54,0,957,3,5,5,5,3,3,4,3,3,3,3,4,3,4,35,36.0,0,Eco
22888,0,0,37,1,170,3,1,3,3,4,3,4,4,2,5,4,3,3,4,0,0.0,0,Eco
123945,1,0,59,0,544,5,1,5,5,4,5,5,5,5,5,5,4,5,3,0,0.0,1,Business
97184,0,0,36,1,1313,3,2,2,4,5,2,5,5,4,3,2,4,3,5,0,0.0,0,Eco
51417,1,0,15,1,86,1,3,1,2,2,1,2,2,1,4,2,2,2,2,10,24.0,0,Eco Plus
84985,0,0,26,0,1590,1,5,3,5,1,1,1,1,3,1,2,1,4,1,55,32.0,0,Business
4629,0,1,26,0,327,3,3,3,3,5,3,4,5,2,4,4,2,3,5,0,0.0,0,Business
53637,0,0,17,1,1874,2,2,2,3,5,2,5,5,4,2,4,1,3,5,0,6.0,0,Eco
5877,1,0,58,0,1712,1,1,1,1,4,5,4,5,5,5,5,4,5,3,3,0.0,1,Business
100806,0,0,39,0,3733,5,5,5,5,2,4,5,4,4,4,4,4,4,4,0,0.0,1,Business
7498,0,0,55,1,925,1,5,1,3,2,5,4,4,4,1,4,3,4,3,0,0.0,0,Eco
24490,1,1,24,0,481,2,4,2,4,1,2,1,1,3,5,3,2,3,1,0,0.0,0,Eco
114424,1,0,54,0,2172,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0.0,1,Business
66728,0,0,30,1,802,3,3,4,3,3,4,3,3,3,2,3,4,4,3,4,13.0,0,Eco
17797,1,0,38,0,3581,3,2,2,2,1,1,2,3,3,3,3,2,3,3,115,108.0,0,Business
99984,0,0,49,1,281,3,4,3,3,4,4,4,3,3,3,3,5,3,5,76,80.0,0,Business
54726,0,0,65,1,964,3,4,3,1,3,5,4,2,2,3,2,4,2,3,8,0.0,0,Eco
60732,1,0,32,1,1605,3,4,3,5,4,3,4,4,4,5,3,3,4,4,10,0.0,0,Eco
71528,0,0,24,0,1197,2,2,2,2,2,2,2,2,4,5,4,5,5,2,4,0.0,1,Business
23940,1,0,29,0,771,4,1,1,1,4,4,4,4,3,5,5,5,5,4,19,6.0,1,Eco Plus
51771,1,0,17,1,370,2,4,2,3,4,2,4,4,4,3,1,1,4,4,28,31.0,0,Eco
20075,0,0,18,1,738,1,4,1,3,3,1,3,3,5,2,5,3,4,3,0,0.0,0,Eco
53455,0,1,35,0,2442,3,3,3,1,3,1,4,2,3,3,2,4,5,4,0,6.0,0,Eco
74170,0,0,68,1,641,1,5,1,4,5,5,5,2,2,1,2,3,2,3,0,0.0,0,Eco
98568,1,1,36,0,993,1,1,1,3,4,1,4,4,4,2,3,4,3,4,126,115.0,0,Eco
8526,0,0,8,1,862,3,5,3,2,4,3,4,4,3,3,5,4,4,4,0,14.0,0,Eco
4528,0,0,55,0,3639,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0.0,1,Business
119298,0,0,63,0,214,2,5,5,5,5,3,4,2,2,2,2,4,2,3,0,0.0,0,Business
1232,0,0,61,1,134,1,4,0,4,3,3,4,5,5,0,1,3,5,1,0,0.0,0,Eco
120655,1,1,21,0,280,4,0,4,3,5,4,5,5,4,2,5,3,4,5,0,0.0,1,Eco
58950,1,0,44,1,888,3,5,3,3,5,3,4,5,5,2,5,3,5,5,14,0.0,0,Eco Plus
54279,1,0,54,1,1222,3,4,2,3,2,2,1,2,4,1,3,4,1,2,0,0.0,0,Eco
88405,1,0,69,0,270,2,3,3,3,2,2,2,2,2,2,4,1,4,2,0,0.0,0,Eco
60236,1,1,20,0,209,2,0,2,3,1,2,1,1,2,5,4,1,5,1,0,0.0,0,Eco
43453,0,0,24,0,2926,5,5,5,5,4,4,4,4,5,2,2,2,4,4,9,0.0,1,Business
120090,0,0,22,0,683,4,3,3,3,4,3,2,4,4,4,2,2,2,4,0,56.0,0,Eco Plus
101284,1,0,53,0,763,2,1,1,1,2,2,2,4,5,4,4,2,3,2,200,199.0,0,Business
73897,0,0,57,0,2342,5,5,2,5,3,4,4,4,4,4,4,3,4,4,0,0.0,1,Business
6047,1,0,19,1,925,3,2,3,3,1,3,3,1,1,5,2,1,3,1,0,20.0,0,Eco
126095,0,1,36,0,328,3,3,3,2,2,3,2,2,5,5,5,5,5,2,0,,0,Business
91186,1,0,67,1,404,2,5,2,3,3,2,3,3,4,2,4,4,4,3,0,0.0,0,Eco
45889,1,1,28,0,563,4,5,4,1,1,4,1,1,3,2,4,1,4,1,16,12.0,0,Eco
47288,0,0,37,0,3991,2,2,2,2,3,2,2,5,5,5,5,2,5,4,0,0.0,1,Business
42135,0,0,17,0,996,2,2,1,1,2,2,1,2,1,5,3,1,4,2,0,0.0,0,Eco Plus
40593,1,1,16,0,411,3,3,3,3,2,3,2,2,2,4,4,4,4,2,19,10.0,0,Eco
10268,1,0,30,1,429,2,3,2,3,5,2,5,5,1,1,1,3,4,5,0,0.0,0,Business
109892,0,0,23,0,1762,5,5,5,5,4,4,4,4,4,2,3,1,1,4,69,55.0,1,Business
84923,0,0,68,1,547,2,3,2,4,5,2,3,3,3,2,3,1,3,3,91,108.0,0,Eco
75536,0,0,44,1,337,1,4,1,3,5,4,4,2,2,1,2,4,2,5,1,0.0,0,Business
92958,1,1,25,1,1694,4,5,5,4,2,5,2,2,2,3,4,1,4,2,29,27.0,0,Business
85427,0,1,29,0,214,3,1,3,1,3,3,3,3,5,2,2,3,4,3,152,153.0,0,Eco
87377,0,0,34,0,425,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0.0,0,Business
53031,1,0,49,0,1208,4,5,5,5,4,4,4,4,4,4,2,4,3,4,0,0.0,1,Eco
18038,0,0,52,0,3177,2,5,5,5,4,3,4,2,2,2,2,2,2,4,0,0.0,0,Business
62318,1,1,50,0,236,2,2,2,4,2,2,2,2,3,1,3,4,3,2,0,0.0,0,Business
38439,0,1,21,0,777,0,0,0,3,5,0,5,5,5,4,3,2,1,5,0,0.0,1,Eco
105365,0,1,36,0,369,1,1,1,1,3,1,3,3,5,5,4,3,4,3,4,0.0,0,Business
5466,1,0,15,1,287,4,1,4,3,3,4,3,3,1,3,2,4,2,3,0,0.0,0,Eco
98276,0,0,58,0,1072,2,4,4,4,3,4,3,2,2,2,2,3,2,3,1,16.0,0,Eco
59817,0,0,48,1,1065,3,5,3,5,4,5,4,4,4,3,5,5,4,5,0,0.0,0,Business
61779,0,0,26,1,1346,3,5,3,1,2,3,2,2,4,2,3,5,4,2,0,0.0,0,Eco
25188,1,1,24,0,577,2,1,2,3,4,2,2,4,3,4,2,1,2,4,1,5.0,0,Eco
10089,1,0,13,1,266,4,0,4,1,2,4,2,2,4,3,5,5,4,2,41,46.0,0,Eco Plus
126639,1,0,19,0,2156,2,2,2,2,4,4,4,4,5,4,4,3,4,4,0,0.0,1,Business
23274,1,0,60,1,641,2,4,2,4,4,5,5,4,4,2,1,4,4,3,0,0.0,0,Business
77458,0,0,39,0,3926,5,5,5,5,3,5,5,5,5,5,5,4,5,3,15,0.0,1,Business
120111,1,0,9,0,1576,2,2,2,2,5,5,5,5,3,3,5,5,4,5,0,0.0,1,Business
43472,1,0,58,0,594,1,3,3,3,4,4,4,1,1,1,1,4,1,4,0,8.0,0,Business
57119,1,0,12,0,3145,3,3,3,3,5,5,5,5,3,5,5,4,5,5,4,0.0,1,Business
18418,1,0,39,1,750,3,3,3,5,5,3,5,5,2,1,4,2,5,5,0,78.0,0,Eco
5142,1,0,45,0,2253,5,5,5,5,5,4,4,4,4,4,4,3,4,3,5,4.0,1,Business
115364,0,0,75,0,390,2,3,2,2,1,3,2,2,2,2,2,3,2,4,24,16.0,0,Eco
116740,0,0,70,1,404,1,3,1,4,3,4,4,2,2,1,2,2,2,2,47,40.0,0,Eco Plus
120939,0,0,47,0,992,5,5,4,5,2,4,5,4,4,4,4,5,4,3,4,0.0,1,Business
58290,0,0,40,1,594,1,1,1,4,3,1,4,3,4,5,3,4,3,3,13,15.0,0,Eco
45048,0,1,25,0,265,1,2,1,3,4,1,5,4,4,1,3,3,4,4,85,80.0,0,Eco
89625,1,0,56,0,1089,2,3,3,3,2,2,2,2,3,4,3,1,3,2,0,0.0,0,Eco
61283,0,0,58,1,967,2,5,2,4,2,5,5,1,1,2,1,3,1,4,2,0.0,0,Eco
103222,1,0,41,0,3865,4,4,1,4,5,4,4,4,4,4,4,4,4,5,0,0.0,1,Business
37128,1,0,42,0,3945,3,5,5,5,1,3,3,3,3,3,3,1,3,2,7,13.0,0,Business
75396,1,1,23,0,1452,2,2,2,3,1,2,1,1,4,3,3,3,5,1,0,0.0,0,Eco
15364,1,0,45,0,164,1,1,3,1,2,2,4,5,5,5,5,3,5,5,0,0.0,1,Business
19900,0,0,52,0,296,4,4,4,4,2,2,1,5,5,5,5,2,5,5,4,0.0,1,Business
92939,0,0,19,1,134,2,3,2,3,5,2,5,5,1,2,4,3,3,5,0,13.0,0,Eco
98803,0,0,31,0,763,4,4,4,4,4,4,4,4,3,5,5,3,5,4,10,22.0,1,Business
18841,0,0,32,0,1869,4,4,4,4,4,4,4,4,3,2,4,2,1,4,0,1.0,1,Business
48761,0,0,57,0,2310,3,3,3,3,4,4,5,3,3,3,3,4,3,3,0,0.0,1,Business
119508,1,0,51,0,759,3,5,5,5,2,3,2,2,3,2,3,4,3,2,0,0.0,0,Eco
98734,1,0,49,0,1290,1,1,1,1,3,4,5,5,5,5,5,3,5,4,0,2.0,1,Business
19107,0,1,24,0,265,3,0,3,3,4,3,4,4,2,2,2,4,1,4,0,0.0,0,Eco
67869,0,0,21,1,1235,2,5,2,3,2,2,2,2,5,4,5,5,4,2,4,9.0,0,Eco
12439,1,0,9,1,190,3,2,3,3,3,3,3,3,4,4,3,4,3,3,33,26.0,0,Eco
71423,1,0,47,0,2086,3,3,3,3,2,4,5,4,4,4,4,3,4,4,0,0.0,1,Business
66457,1,0,54,1,1217,4,3,4,2,3,4,3,3,3,3,5,1,1,3,0,2.0,0,Eco
92059,1,0,46,0,1535,3,3,3,3,3,5,4,2,2,3,2,3,2,4,0,0.0,1,Business
86889,0,1,36,0,352,4,4,4,5,2,4,2,2,5,2,4,4,4,2,8,0.0,0,Business
22282,1,0,44,0,143,3,5,5,5,4,3,4,4,4,4,4,2,4,4,66,68.0,0,Eco
39964,0,0,68,1,1086,3,3,2,3,3,4,4,1,1,2,1,2,1,4,0,0.0,0,Eco Plus
5060,1,1,22,0,223,3,5,3,1,2,3,2,2,3,2,4,4,5,2,0,0.0,0,Eco
129475,1,0,47,0,2611,3,3,5,3,3,3,2,3,3,3,3,2,3,2,0,0.0,0,Business
79633,0,0,26,0,762,4,4,5,5,4,4,1,4,3,4,1,3,1,4,0,6.0,0,Eco
109876,0,0,23,0,1716,4,1,1,1,4,4,4,4,3,3,3,4,4,4,19,2.0,0,Business
116348,1,0,25,1,308,5,4,5,2,3,5,3,3,4,2,5,3,5,3,0,3.0,1,Eco
5291,0,0,55,1,190,2,5,2,3,2,4,4,1,1,2,1,3,1,4,32,32.0,0,Eco
972,1,0,44,0,3876,2,2,2,2,3,5,5,5,5,5,4,3,5,4,0,0.0,1,Business
113888,1,0,53,0,2295,1,1,1,1,5,5,5,4,4,4,4,5,4,4,40,34.0,1,Business
12054,0,0,40,0,376,2,4,2,2,2,2,2,2,4,5,4,3,4,2,19,11.0,0,Eco
123303,1,0,46,0,1606,5,5,5,5,2,5,5,5,5,5,5,3,5,5,21,12.0,1,Business
88543,0,0,38,1,404,5,3,5,1,5,5,5,5,1,2,5,3,4,5,0,0.0,1,Eco
30624,0,0,51,0,3278,4,3,3,3,1,3,4,4,4,3,4,2,4,2,0,0.0,0,Business
40534,0,0,47,0,391,2,3,3,3,3,3,5,2,2,2,2,3,2,4,0,0.0,1,Eco
96969,1,0,60,0,883,2,5,2,2,5,4,5,5,5,5,5,3,5,4,58,41.0,1,Business
118461,1,0,58,0,370,2,2,2,2,3,4,5,3,3,4,3,5,3,4,0,0.0,1,Business
56124,0,0,46,0,1400,3,3,2,3,4,4,5,5,5,5,5,4,5,3,1,0.0,1,Business
30731,0,0,27,0,1069,4,5,5,5,4,4,4,4,5,2,3,3,5,4,0,0.0,1,Eco
41505,1,0,35,0,3293,1,1,1,1,5,3,2,4,4,5,4,2,4,4,43,59.0,1,Business
122099,0,0,43,1,130,2,0,2,2,3,4,4,4,4,2,4,5,4,4,3,5.0,0,Eco
27319,1,1,36,0,956,1,1,1,2,1,1,1,1,5,1,2,5,4,1,20,2.0,0,Eco
60231,0,1,25,0,1120,3,3,3,3,5,3,5,5,4,3,4,2,4,5,5,12.0,0,Eco
60259,0,0,20,1,1506,2,4,2,3,2,2,2,2,2,2,4,2,4,2,0,8.0,0,Eco
9935,1,0,56,0,3468,1,1,1,1,4,5,4,5,5,4,5,5,5,3,0,0.0,1,Business
124971,0,1,26,0,184,2,1,1,2,4,1,4,4,5,4,5,3,4,4,26,55.0,0,Business
69069,0,0,16,0,1389,5,3,5,5,3,3,3,3,3,3,4,3,5,3,5,0.0,1,Business
96809,0,1,45,0,849,3,4,4,3,1,4,1,1,4,3,4,2,4,1,7,3.0,0,Eco
127637,0,0,63,1,1773,1,1,1,2,4,2,3,1,1,1,1,3,1,3,10,17.0,0,Eco
86167,1,0,30,0,226,4,1,4,4,4,4,4,4,3,2,5,4,4,4,3,0.0,1,Business
72779,0,0,26,0,2699,2,4,4,4,2,2,2,2,3,1,3,1,4,2,3,0.0,0,Business
7624,0,0,49,0,767,3,3,3,3,5,4,4,5,5,4,5,5,5,4,0,0.0,1,Business
124142,0,0,25,0,529,1,1,4,1,4,4,4,4,3,2,4,5,4,4,0,0.0,1,Business
81492,1,0,21,1,528,2,5,2,3,3,2,3,3,3,2,5,3,5,3,64,69.0,0,Eco
26991,1,0,45,0,867,1,3,3,3,1,1,1,1,1,3,4,1,4,1,0,0.0,0,Eco
120392,1,0,37,0,2253,3,3,3,3,3,5,5,4,4,4,4,5,4,3,0,12.0,1,Business
73717,0,0,37,0,192,4,5,5,5,1,4,3,3,3,3,4,1,3,3,72,65.0,0,Business
105441,0,0,18,0,2699,3,3,3,3,5,5,5,5,5,3,4,4,5,5,0,0.0,1,Business
11437,0,1,50,0,201,4,4,4,5,3,4,3,3,5,4,4,3,4,3,0,0.0,1,Business
76301,0,0,24,0,2182,2,2,2,2,3,4,3,3,5,5,4,3,4,3,2,0.0,1,Business
91198,0,0,38,1,406,2,4,2,4,5,2,1,5,4,4,5,5,5,5,9,0.0,0,Eco
129145,1,0,54,0,1590,3,5,5,5,1,4,3,3,3,3,3,3,3,3,0,0.0,0,Business
101678,0,0,42,0,1500,5,5,5,5,3,4,5,2,2,2,2,3,2,5,2,0.0,1,Business
99063,1,0,41,0,237,3,3,3,3,3,5,4,4,4,4,4,3,4,3,0,0.0,1,Business
3524,1,0,57,0,2846,4,3,3,3,2,3,3,4,4,4,4,4,4,4,38,40.0,0,Business
46354,1,0,59,0,1585,3,4,4,4,3,3,3,3,3,3,3,3,3,1,0,72.0,0,Business
69828,0,0,56,0,1055,3,3,3,3,2,5,5,4,4,5,4,4,4,4,0,0.0,1,Business
40919,0,0,8,1,532,3,4,3,4,3,3,3,3,4,5,5,4,5,3,0,0.0,0,Eco
109670,0,0,41,0,402,5,1,1,1,5,5,5,5,2,2,5,1,2,5,18,0.0,1,Eco
94825,0,1,20,0,239,1,4,1,2,4,1,4,4,5,2,4,5,5,4,0,0.0,0,Eco
30438,1,0,66,1,851,2,3,2,3,3,2,3,3,2,2,2,1,2,3,1,3.0,0,Eco
87841,1,0,33,1,214,2,4,2,1,1,2,5,1,5,2,4,4,4,1,0,2.0,0,Eco
16695,0,1,62,0,169,4,4,4,4,1,4,1,1,5,3,5,4,4,1,0,0.0,0,Business
110592,0,0,17,1,674,5,4,5,2,5,5,5,5,4,4,5,4,5,5,29,30.0,1,Eco
51279,0,0,60,0,238,5,4,4,4,1,5,5,4,4,5,4,3,4,2,0,11.0,1,Eco Plus
120786,1,0,47,1,678,2,2,2,2,5,2,5,5,1,5,2,1,2,5,0,0.0,0,Eco
100471,0,0,39,0,759,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0,0.0,1,Business
38202,1,0,20,0,1197,0,3,0,2,2,0,2,2,2,1,4,2,2,2,18,9.0,1,Eco Plus
75072,1,0,35,1,2611,2,2,2,2,2,2,2,2,3,2,2,1,2,2,0,0.0,0,Eco
81935,0,1,34,0,1535,4,4,4,2,3,4,3,3,3,4,4,5,4,3,21,24.0,0,Business
34495,1,0,54,1,1990,0,3,0,4,2,0,2,2,3,3,3,2,3,2,0,0.0,1,Eco
33252,1,1,37,0,101,3,3,3,3,2,3,2,2,2,1,4,2,3,2,0,0.0,0,Eco Plus
8129,0,0,48,0,3563,5,5,5,5,5,4,5,4,4,4,4,5,4,5,0,0.0,1,Business
62168,1,1,44,0,1170,3,3,3,3,4,3,4,4,2,5,3,4,2,4,22,19.0,0,Eco
112425,0,0,32,0,948,1,3,3,3,1,1,1,1,2,2,4,4,4,1,28,23.0,0,Business
18196,1,0,46,0,228,4,4,4,4,4,3,5,4,4,4,4,5,4,2,103,93.0,1,Business
64495,0,0,43,0,2306,3,3,3,3,4,4,4,3,4,5,4,4,3,4,624,615.0,1,Business
28652,1,0,54,1,2404,2,3,2,3,5,2,5,5,2,1,4,4,4,5,0,0.0,0,Eco
39617,1,0,58,1,965,3,5,3,4,1,3,1,1,5,4,4,5,4,1,31,32.0,0,Eco
58668,0,0,56,1,867,4,4,4,3,3,4,3,5,5,4,5,4,5,2,0,0.0,0,Eco Plus
42455,0,0,32,1,866,3,4,3,3,3,3,3,3,3,5,4,1,4,3,0,0.0,0,Eco
76014,1,1,41,0,311,5,5,5,4,3,5,3,3,5,2,5,5,4,3,0,0.0,1,Business
104732,1,0,54,0,1407,4,4,4,4,3,5,5,5,5,5,5,4,5,3,32,32.0,1,Business
114276,0,0,10,1,862,4,4,4,4,3,4,3,3,4,4,4,2,4,3,10,0.0,1,Eco
104431,0,0,23,1,1024,3,2,3,4,2,3,1,2,2,1,4,2,3,2,0,0.0,0,Eco
70309,0,0,56,1,334,3,5,3,3,2,4,5,5,5,3,5,5,5,5,0,0.0,0,Eco
78419,1,0,38,0,201,2,2,2,2,2,2,2,2,4,3,3,3,3,2,0,0.0,0,Eco
9452,1,0,51,1,368,2,4,2,3,3,2,3,3,3,3,3,3,3,3,0,0.0,0,Eco
4687,1,0,17,1,364,0,5,0,4,5,0,5,5,5,3,5,5,4,5,0,0.0,1,Eco
61610,1,0,48,0,1379,5,5,5,5,4,4,5,5,5,5,5,3,5,4,0,0.0,1,Business
108676,1,0,34,0,577,4,4,4,4,5,5,5,3,2,4,4,5,4,5,182,193.0,1,Business
24054,1,0,67,1,562,2,4,2,4,1,2,1,1,4,2,5,4,5,1,0,0.0,0,Eco
88859,1,0,58,0,515,3,3,3,3,4,5,5,5,5,5,5,4,5,5,17,12.0,1,Business
45230,1,0,46,0,3455,1,5,5,5,1,3,3,1,1,1,1,3,1,3,0,0.0,0,Business
68699,0,0,50,1,237,2,4,2,1,5,4,4,2,2,2,2,3,2,3,0,0.0,0,Eco
41088,0,0,32,0,2270,0,5,1,3,5,5,5,5,2,2,2,4,1,5,0,0.0,1,Business
2522,1,0,43,0,2343,3,3,3,3,4,4,5,5,5,5,5,5,5,4,0,0.0,1,Business
99736,0,1,20,0,255,3,0,3,2,5,3,4,5,4,5,5,4,5,5,12,18.0,0,Eco
58144,1,0,39,1,925,1,3,1,4,5,5,2,2,2,1,2,5,2,3,0,0.0,0,Business
98596,0,0,28,0,3124,4,4,4,4,4,4,4,4,4,3,4,5,5,4,0,0.0,1,Business
116843,1,0,52,1,646,4,3,5,3,5,2,3,3,3,5,3,4,3,2,0,0.0,1,Business
102817,0,0,52,0,2244,2,2,2,2,2,4,4,5,5,4,5,5,5,3,24,17.0,1,Business
78387,1,0,41,0,980,4,1,1,1,4,4,4,4,2,4,4,2,3,4,0,0.0,0,Eco
116796,1,0,12,1,390,3,4,3,1,5,3,5,5,4,5,5,4,4,5,0,0.0,0,Eco Plus
43018,1,0,61,0,236,2,1,1,1,2,2,2,2,2,2,2,3,2,1,0,0.0,0,Business
122883,0,0,59,1,226,3,5,3,4,4,4,5,1,1,3,1,4,1,3,1,18.0,0,Eco
6004,0,0,43,0,2782,3,3,2,3,3,5,5,5,5,5,5,3,5,5,0,0.0,1,Business
108088,1,0,32,0,997,3,3,3,3,4,4,4,4,5,4,5,4,4,4,12,11.0,1,Business
27862,0,1,28,0,1448,0,0,0,3,5,0,5,5,3,1,2,3,5,5,0,0.0,1,Eco Plus
53357,0,0,29,0,1452,3,1,1,1,3,3,3,3,4,4,4,3,3,3,0,16.0,0,Eco
23795,0,0,40,0,2472,2,5,5,5,2,1,2,2,2,2,2,4,2,3,4,15.0,0,Business
117628,0,0,61,1,347,3,5,1,3,5,4,3,3,3,1,3,1,3,3,0,0.0,0,Eco
97160,1,0,42,1,1390,2,5,2,4,5,2,5,5,1,5,3,5,5,5,24,9.0,0,Eco
22278,1,0,59,0,208,4,2,2,2,4,4,4,4,2,5,5,4,2,4,90,119.0,1,Eco
104656,1,0,42,0,2772,3,2,3,3,3,5,5,4,4,4,4,5,4,3,41,34.0,1,Business
23994,1,0,42,0,3933,2,2,2,2,3,1,2,5,5,5,5,2,5,1,0,0.0,1,Business
833,1,0,47,0,229,5,5,3,5,3,4,5,3,3,4,3,3,3,5,36,27.0,1,Business
93525,1,0,29,0,1218,1,4,5,4,1,1,1,1,1,2,3,4,4,1,0,0.0,0,Eco
70903,0,0,41,0,1721,4,5,5,5,4,4,4,4,1,2,3,4,4,4,0,0.0,0,Eco
56872,1,0,59,0,2565,4,4,4,4,4,3,3,3,5,3,5,3,5,3,3,0.0,1,Business
88351,1,0,61,0,2249,5,5,5,5,2,4,4,4,4,4,4,4,4,5,1,0.0,1,Business
30201,0,1,27,0,261,1,1,1,1,4,1,4,4,3,5,2,4,5,4,0,0.0,0,Eco Plus
8723,1,0,35,1,227,2,5,2,2,1,2,1,1,3,2,4,3,4,1,0,0.0,0,Eco
54329,1,1,28,1,1597,2,4,2,1,1,2,1,1,4,4,4,3,4,1,0,0.0,0,Eco
119287,0,0,42,0,2556,1,1,1,1,2,4,5,4,4,5,5,3,4,3,0,0.0,1,Business
23049,1,0,58,0,2260,1,1,1,1,3,5,4,4,4,5,4,3,4,4,0,0.0,1,Business
48674,1,0,51,0,134,2,2,5,2,5,4,5,5,5,5,4,5,5,3,0,0.0,1,Business
64998,0,1,35,0,247,2,2,2,4,4,2,5,4,2,1,4,2,3,4,22,28.0,0,Eco
14332,0,0,15,1,395,3,5,3,1,4,3,5,4,3,4,5,3,5,4,47,37.0,0,Eco
84718,0,0,39,0,547,4,4,4,4,2,4,5,5,5,5,5,3,5,3,0,0.0,1,Business
81059,1,0,18,1,1399,2,2,2,3,1,2,1,1,1,4,3,4,3,1,1,0.0,0,Eco
128400,1,0,44,0,338,1,1,1,1,1,1,1,1,4,5,4,2,3,1,7,2.0,0,Eco
17705,1,0,39,0,311,2,3,4,3,2,4,4,2,2,2,2,3,2,2,0,6.0,0,Business
72162,0,0,60,0,2610,4,4,2,4,4,4,5,4,4,4,4,5,4,5,0,0.0,1,Business
100488,0,1,28,0,580,4,4,4,2,3,4,3,3,5,5,5,5,5,3,0,0.0,0,Business
112014,1,0,30,0,3636,5,5,5,5,4,4,4,4,4,3,5,5,4,4,2,1.0,1,Business
126423,0,0,57,0,1778,5,5,5,5,3,4,4,5,5,5,5,4,5,5,0,0.0,1,Business
125583,1,0,35,1,226,3,4,0,2,3,0,3,3,3,2,4,5,5,3,0,9.0,0,Eco Plus
46982,0,0,38,1,853,3,4,3,4,5,3,5,5,4,5,4,5,5,5,11,22.0,0,Eco
