id,Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction,Customer Feedback,Requested Special Assistance,Passenger Group,Class
46896,1,1,45,0,1193,1,4,5,5,0,4,2,3,2,3,2,4,1,5,7,8,0,0,0,1,Business
46897,1,0,68,0,4992,2,2,1,1,1,5,1,2,1,2,2,0,1,0,30,88,0,0,1,2,Eco
46898,0,1,18,1,4492,4,5,0,1,5,3,2,3,4,1,0,5,5,2,54,31,0,0,0,2,Eco Plus
46899,0,0,28,1,1310,5,2,5,2,1,1,1,2,4,2,1,4,5,2,57,78,0,0,0,1,Eco Plus
46900,1,0,42,1,2365,3,2,3,0,2,3,2,5,2,4,1,5,5,0,41,42,1,1,0,2,Business
46901,0,0,27,0,4334,0,3,0,2,5,5,4,1,2,0,0,0,0,3,59,20,0,0,0,2,Eco
46902,0,0,32,1,2440,2,3,5,4,4,1,0,0,4,2,4,2,3,4,76,68,1,1,0,2,Eco Plus
46903,0,1,65,0,3120,5,2,2,1,4,2,5,0,5,0,3,0,0,5,51,22,1,1,1,2,Business
46904,1,1,31,0,3593,0,4,0,0,5,5,5,1,0,0,5,1,3,2,28,88,1,1,0,2,Eco
46905,1,1,35,0,1164,2,3,1,0,3,0,0,3,4,4,4,2,0,4,85,19,0,0,0,1,Business
46906,1,1,40,0,4253,5,2,0,5,0,3,4,3,0,0,0,4,3,3,70,28,1,1,0,2,Business
46907,1,1,36,0,2339,2,0,1,1,3,4,5,5,2,1,5,5,2,0,34,59,0,0,0,2,Eco
46908,1,0,32,1,418,1,3,0,1,3,1,5,0,5,5,2,5,2,0,3,53,0,0,0,0,Business
46909,0,0,32,0,3330,5,5,2,4,3,2,5,2,0,2,3,1,1,0,35,85,0,0,0,2,Business
46910,1,1,37,0,4485,0,3,1,0,2,1,3,3,4,2,1,5,2,1,39,13,1,1,0,2,Business
46911,1,0,80,1,189,5,4,4,2,5,0,4,2,1,2,1,1,2,2,57,10,0,0,1,0,Business
46912,0,1,66,0,371,5,2,5,0,5,0,0,5,1,0,0,0,2,5,50,8,0,0,1,0,Business
46913,0,0,20,0,3921,2,5,3,4,0,4,0,1,0,4,1,1,0,0,66,79,0,0,0,2,Business
46914,0,0,46,0,3126,0,2,4,2,2,1,5,2,0,3,1,4,4,3,39,20,0,0,0,2,Eco
46915,0,0,47,0,2945,4,5,2,2,4,4,0,1,4,4,0,1,5,2,53,37,1,1,0,2,Eco
46916,0,1,54,0,1299,0,1,3,0,1,2,5,3,0,0,2,1,3,4,1,7,1,1,0,1,Business
46917,0,1,79,1,3026,2,4,5,0,3,3,5,0,4,2,0,2,0,4,71,52,0,0,1,2,Business
46918,1,0,20,1,2249,5,4,4,2,1,5,3,3,2,3,4,4,4,4,99,54,1,1,0,2,Business
46919,0,1,47,1,2908,3,5,0,4,3,3,0,4,1,2,5,4,1,2,33,32,1,1,0,2,Business
46920,1,0,31,1,1552,1,1,3,0,2,3,3,5,5,4,5,1,5,4,25,69,0,0,0,2,Eco
46921,1,1,21,1,4078,2,3,0,2,5,4,2,5,5,4,2,2,5,1,69,36,0,0,0,2,Eco
46922,1,0,28,0,1164,4,4,1,0,2,3,5,1,4,3,3,5,3,0,0,35,0,0,0,1,Business
46923,1,0,56,1,1148,0,5,5,1,3,2,1,1,1,3,5,1,3,1,85,74,0,0,0,1,Business
46924,0,1,51,1,2787,4,4,0,5,0,0,4,3,5,3,1,0,1,1,38,38,0,0,0,2,Eco
46925,1,1,58,0,2816,1,2,2,4,2,4,1,2,1,1,3,1,5,3,97,78,0,0,0,2,Eco
46926,1,0,39,0,3401,5,3,5,2,5,0,3,3,0,3,5,0,5,3,71,38,0,0,0,2,Eco Plus
46927,1,1,43,0,3949,0,5,5,1,2,5,3,4,5,1,3,3,2,4,61,31,1,1,0,2,Business
46928,1,0,31,0,723,2,5,2,5,2,3,5,5,2,4,0,5,4,5,55,70,0,0,0,1,Business
46929,0,0,72,0,4354,4,3,4,3,1,4,3,0,5,5,5,4,0,0,13,10,0,0,1,2,Eco
46930,0,0,72,0,2247,3,5,3,4,5,5,3,2,2,3,3,4,3,3,31,70,1,1,1,2,Eco
46931,1,0,66,1,3273,2,1,1,3,5,2,1,2,1,4,4,3,4,4,87,94,1,1,1,2,Eco
46932,1,1,57,1,4186,3,0,1,1,4,1,0,4,5,1,4,3,1,1,49,38,0,0,0,2,Business
46933,0,1,56,0,2223,3,4,5,4,5,0,4,2,5,4,2,1,1,4,36,100,0,0,0,2,Business
46934,0,0,37,0,599,0,1,2,1,3,1,4,4,0,4,5,5,0,5,25,4,0,0,0,1,Eco
46935,0,0,64,0,1390,5,3,4,2,2,1,3,1,0,3,0,2,0,4,0,87,0,0,1,1,Business
46936,0,0,69,1,4170,1,5,1,5,4,5,4,4,5,4,5,3,5,3,39,32,1,1,1,2,Eco
46937,1,1,72,0,3081,1,2,4,3,4,1,3,0,2,0,2,1,2,4,90,4,1,1,1,2,Eco
46938,0,1,70,1,1250,5,5,4,0,5,2,4,5,1,1,0,5,2,3,83,51,1,1,1,1,Business
46939,1,0,45,0,3856,0,5,1,2,3,1,0,0,4,1,0,2,0,3,92,50,1,1,0,2,Eco
46940,1,1,36,0,4342,3,0,2,5,1,1,3,4,0,2,5,1,3,3,62,37,1,1,0,2,Business
46941,0,0,32,0,4137,5,5,2,1,1,4,0,2,4,4,3,0,5,0,78,41,1,1,0,2,Eco Plus
46942,1,0,35,1,2504,0,5,2,0,0,5,1,4,2,4,1,3,0,5,46,98,0,0,0,2,Eco
46943,1,1,32,0,209,1,1,5,1,1,2,2,4,5,1,4,1,4,5,74,87,1,1,0,0,Business
46944,0,1,46,1,2074,0,2,1,1,1,2,0,3,1,1,2,0,1,2,54,17,1,1,0,2,Business
46945,1,1,41,0,4037,4,5,0,4,0,0,5,4,1,3,3,3,1,1,5,86,0,0,0,2,Business
46946,1,1,58,1,2833,2,2,1,5,5,1,1,1,0,5,2,1,1,2,41,35,1,1,0,2,Business
46947,1,0,61,0,2493,1,2,3,2,0,1,2,2,5,3,4,4,1,4,82,5,0,0,1,2,Business
46948,1,1,45,1,3623,4,2,3,2,1,3,5,3,2,4,5,5,3,5,37,67,0,0,0,2,Business
46949,0,1,75,0,840,3,2,5,3,5,5,0,2,2,0,5,0,5,5,45,64,0,0,1,1,Eco
46950,0,1,67,1,1435,1,3,5,3,5,5,2,4,5,1,1,2,4,2,77,94,0,0,1,1,Eco
46951,0,1,74,1,780,5,5,2,2,1,0,2,0,1,3,4,5,1,0,71,22,0,0,1,1,Eco
46952,0,1,58,1,3583,3,0,1,0,5,5,0,2,2,5,2,5,1,0,44,96,1,1,0,2,Eco
46953,1,0,76,1,4526,1,5,5,4,4,4,2,1,4,4,3,0,5,2,58,70,0,0,1,2,Business
46954,1,1,54,1,829,0,2,5,3,2,2,0,3,1,1,0,5,4,3,1,97,0,0,0,1,Eco
46955,0,1,79,0,2654,0,3,5,2,0,3,5,5,3,5,3,1,1,5,54,52,1,1,1,2,Business
46956,0,0,19,0,726,0,5,4,1,1,5,5,0,5,0,1,1,1,3,10,36,0,0,0,1,Business
46957,1,1,26,0,1920,4,0,3,3,4,2,4,1,1,4,2,4,2,0,78,22,1,1,0,2,Eco
46958,0,0,65,0,3109,5,2,2,2,0,4,4,4,4,5,0,1,3,3,63,82,0,0,1,2,Business
46959,1,1,53,0,4749,4,4,0,1,0,2,2,0,1,5,1,2,3,4,25,63,0,0,0,2,Business
46960,0,0,73,0,2254,2,2,2,2,2,3,2,1,0,3,5,1,3,5,25,1,1,1,1,2,Eco
46961,0,0,18,1,2454,2,0,4,3,1,2,2,1,3,0,1,0,0,4,35,44,0,0,0,2,Business
46962,0,1,72,0,1422,1,0,4,0,2,0,0,4,3,2,1,4,0,3,44,51,0,0,1,1,Business
46963,0,1,43,0,1977,0,5,3,4,1,1,0,3,2,2,4,3,5,1,70,40,1,1,0,2,Eco Plus
46964,1,1,34,1,4618,0,1,1,1,1,2,2,4,2,4,2,1,1,4,90,58,1,1,0,2,Business
46965,0,1,63,0,4473,3,4,3,2,0,3,5,1,4,0,5,4,5,3,17,71,0,0,1,2,Eco
46966,1,0,72,0,2643,3,2,5,5,4,0,0,0,4,4,3,2,2,0,16,91,1,1,1,2,Eco
46967,0,1,58,0,734,5,2,2,0,4,4,5,4,3,5,4,4,2,5,37,57,1,1,0,1,Business
46968,1,0,43,0,4327,4,1,5,0,3,0,2,1,2,2,2,3,3,5,29,62,1,1,0,2,Eco
46969,0,1,48,0,4751,5,0,5,5,4,2,4,5,3,3,2,1,0,0,61,30,0,0,0,2,Eco
46970,1,0,37,1,857,4,4,2,3,2,1,4,3,0,0,0,4,2,4,66,38,1,1,0,1,Business
46971,1,1,46,0,2512,3,2,2,2,5,0,1,5,0,4,1,5,4,1,14,27,0,0,0,2,Eco Plus
46972,1,1,58,0,3079,2,4,0,1,2,5,4,4,2,5,4,3,1,5,35,36,0,0,0,2,Eco
46973,0,1,69,1,3857,5,3,1,2,1,0,1,4,3,1,4,5,3,0,81,36,0,0,1,2,Business
46974,1,0,60,0,1981,2,2,1,1,5,3,2,0,4,0,5,2,1,1,33,13,1,1,0,2,Business
46975,1,1,69,1,2928,5,1,2,2,2,2,4,1,5,0,4,2,4,5,25,48,0,0,1,2,Eco
46976,0,0,70,1,2321,1,2,1,1,1,5,0,3,1,2,3,2,3,0,86,79,1,1,1,2,Eco
46977,0,1,48,1,2593,2,1,2,5,4,3,4,4,4,3,5,4,4,1,17,53,0,0,0,2,Eco
46978,0,1,75,1,1489,5,4,4,2,0,5,4,2,4,3,1,4,5,0,27,57,0,0,1,1,Eco
46979,0,1,25,1,2423,1,3,1,3,4,0,2,0,3,2,3,4,4,2,47,0,0,0,0,2,Eco
46980,0,1,25,0,4535,0,0,1,0,3,4,0,4,5,5,4,3,2,3,92,61,1,1,0,2,Business
46981,0,0,29,0,804,5,4,5,0,0,3,5,3,2,3,3,1,3,4,13,93,1,1,0,1,Eco
46982,0,0,71,1,3933,2,3,1,3,2,0,3,3,4,2,5,2,3,1,77,89,1,1,1,2,Eco
46983,1,1,59,0,757,4,3,1,3,2,3,4,1,3,4,2,1,4,3,81,66,1,1,0,1,Eco
46984,0,0,54,1,883,0,4,1,3,5,0,3,0,0,2,3,0,5,4,18,14,0,0,0,1,Eco
46985,0,0,61,1,418,0,2,1,5,5,5,2,0,3,0,5,4,0,1,27,73,0,0,1,0,Business
46986,1,0,74,1,355,1,4,3,5,3,5,2,2,2,4,1,0,3,0,31,99,0,0,1,0,Eco
46987,0,1,33,1,1485,1,1,3,2,0,2,4,1,4,3,3,0,3,3,90,28,1,1,0,1,Business
46988,0,0,71,1,4132,1,1,3,3,4,3,1,3,2,0,5,3,1,4,76,53,0,0,1,2,Business
46989,1,1,63,1,3507,0,0,4,4,5,3,1,0,2,4,4,0,3,4,80,54,1,1,1,2,Eco
46990,1,0,67,1,1306,0,1,1,0,5,0,2,1,5,0,1,1,0,2,7,67,1,1,1,1,Eco Plus
46991,0,0,61,1,3012,4,0,2,4,0,5,0,1,4,0,2,1,0,0,36,65,0,0,1,2,Business
46992,0,0,59,0,1112,2,1,0,1,1,0,4,4,2,2,4,3,4,3,5,59,1,1,0,1,Eco
46993,1,1,74,1,2168,0,4,5,3,3,2,1,2,0,2,5,4,0,5,84,37,0,0,1,2,Eco Plus
46994,1,1,68,1,1995,0,1,5,2,4,0,3,3,4,1,5,0,4,1,67,57,0,0,1,2,Business
46995,1,1,71,0,1470,4,1,4,2,3,3,2,4,0,2,1,5,4,5,3,64,0,0,1,1,Business
46996,1,1,63,1,1457,2,5,1,0,0,3,2,5,3,5,2,0,1,3,37,87,0,0,1,1,Business
46997,1,0,49,1,1360,2,3,1,4,3,2,5,3,4,5,3,5,2,1,16,2,0,0,0,1,Eco
46998,0,1,23,1,2471,3,1,0,5,1,0,5,1,2,5,1,3,4,1,33,17,0,0,0,2,Business
46999,1,1,71,1,3173,3,4,4,2,4,3,0,2,1,0,4,5,2,4,97,8,1,1,1,2,Eco
47000,0,1,35,1,3517,3,3,2,2,3,4,0,3,4,0,4,3,1,2,18,100,1,1,0,2,Eco
47001,0,0,47,0,2527,1,4,0,4,0,5,0,2,5,2,5,0,3,5,2,97,1,1,0,2,Eco
47002,0,1,48,0,1008,3,4,1,1,3,5,2,4,0,5,5,2,1,4,41,48,0,0,0,1,Eco
47003,0,0,76,1,3232,4,4,3,4,4,4,4,2,2,2,4,4,1,2,79,46,0,0,1,2,Business
47004,1,1,70,0,583,2,3,2,0,5,4,2,0,0,4,2,4,5,4,42,23,1,1,1,1,Eco
47005,0,0,75,1,2991,4,2,5,1,4,3,3,3,5,0,1,1,0,1,68,18,1,1,1,2,Business
47006,1,0,30,0,2526,5,4,1,0,3,1,2,1,5,0,3,1,2,4,61,42,1,1,0,2,Eco
47007,0,0,28,1,2846,3,5,3,0,3,2,4,5,4,4,0,2,5,5,43,29,1,1,0,2,Business
47008,0,1,38,1,473,2,4,2,0,2,0,3,5,5,0,0,4,5,4,12,71,0,0,0,0,Business
47009,0,1,78,1,4519,0,3,5,3,3,2,3,1,1,4,3,4,4,0,24,48,0,0,1,2,Eco
47010,1,1,59,1,3040,2,4,0,5,3,4,1,2,1,1,3,0,1,1,51,24,1,1,0,2,Business
47011,0,1,44,0,1207,4,3,1,5,0,0,2,5,2,0,2,2,5,3,38,23,0,0,0,1,Business
47012,0,0,30,0,1163,4,2,3,4,1,4,5,3,4,4,0,5,5,5,61,61,0,0,0,1,Eco
47013,0,1,62,1,188,4,5,5,4,2,3,5,1,4,4,0,2,4,4,90,19,0,0,1,0,Business
47014,0,0,43,1,3880,1,3,2,5,1,4,5,0,0,1,3,5,4,0,24,92,0,0,0,2,Business
47015,1,0,29,1,4651,4,5,3,3,5,2,1,4,4,5,4,0,3,3,82,85,0,0,0,2,Eco
47016,0,0,31,0,489,1,1,2,2,1,0,1,5,1,3,0,0,1,2,16,64,1,1,0,0,Eco Plus
47017,1,1,39,1,781,4,3,1,3,0,0,2,3,4,1,4,0,3,5,25,25,1,1,0,1,Business
47018,0,1,80,1,4720,1,5,0,2,4,4,1,1,5,5,1,2,3,1,70,50,0,0,1,2,Business
47019,0,0,24,1,3971,3,2,2,4,0,0,1,5,0,0,1,4,4,0,92,6,1,1,0,2,Eco Plus
47020,0,1,18,0,229,5,2,0,1,0,1,4,1,5,1,0,2,4,0,47,10,1,1,0,0,Eco
47021,1,0,31,1,4701,5,1,4,4,0,0,4,2,1,0,3,4,0,0,47,73,0,0,0,2,Eco Plus
47022,1,1,36,1,926,5,0,1,5,4,2,0,5,2,5,2,3,3,5,2,17,0,0,0,1,Eco
47023,0,1,57,0,4642,4,0,1,2,3,5,5,1,5,3,1,4,5,0,95,4,1,1,0,2,Business
47024,1,0,59,1,1844,0,3,5,5,4,0,2,2,0,2,3,4,1,4,42,50,1,1,0,2,Eco
47025,1,1,23,0,375,3,5,1,3,1,2,3,5,0,4,1,4,1,5,45,86,1,1,0,0,Business
47026,0,1,29,0,1355,3,1,1,1,2,0,1,1,0,4,1,4,3,1,67,53,0,0,0,1,Eco
47027,1,1,35,1,2119,0,0,0,1,0,2,4,2,4,4,1,0,0,5,0,50,0,0,0,2,Eco Plus
47028,0,0,37,0,1463,0,5,5,2,0,0,5,2,1,3,0,1,1,5,17,34,0,0,0,1,Business
47029,0,0,31,1,4456,5,0,0,4,4,1,0,0,1,2,3,2,3,5,85,65,1,1,0,2,Business
47030,1,1,50,0,3416,5,5,4,5,0,2,0,1,2,4,2,3,4,0,55,70,1,1,0,2,Business
47031,0,0,51,0,1015,0,4,2,5,4,1,1,1,1,3,4,2,1,0,26,58,1,1,0,1,Business
47032,0,0,60,1,4468,5,0,1,1,1,2,4,2,5,3,0,3,0,3,65,47,0,0,0,2,Business
47033,1,0,59,1,2015,2,2,4,1,1,3,3,0,4,5,4,3,0,5,76,18,0,0,0,2,Eco Plus
47034,0,1,73,0,1002,1,3,5,1,5,4,1,2,3,5,4,4,1,2,69,34,0,0,1,1,Business
47035,1,1,32,1,3830,1,0,4,1,4,1,4,0,0,2,5,5,3,4,69,79,1,1,0,2,Eco
47036,1,1,57,1,4112,5,5,2,3,2,0,0,4,0,0,1,2,3,2,96,64,0,0,0,2,Eco
47037,1,0,76,0,1401,0,2,1,4,4,5,1,5,0,1,2,4,0,3,53,7,0,0,1,1,Eco
47038,1,1,77,0,163,0,2,3,2,4,0,2,4,2,3,2,4,5,4,8,97,1,1,1,0,Business
47039,1,1,52,0,3869,1,4,3,0,0,3,0,1,2,2,4,1,0,4,96,72,1,1,0,2,Business
47040,1,1,77,1,1632,3,1,1,3,4,5,2,5,0,3,1,5,0,4,27,16,1,1,1,2,Business
47041,1,1,48,1,1043,3,2,2,0,5,3,4,1,3,5,4,5,2,0,42,27,1,1,0,1,Business
47042,1,1,59,1,777,5,1,1,2,3,2,3,2,5,3,0,1,1,1,54,7,0,0,0,1,Eco Plus
47043,0,0,60,1,1507,2,3,3,1,5,2,4,3,4,2,5,2,5,1,26,64,0,0,0,2,Eco
47044,1,0,65,0,4221,3,0,0,0,3,4,1,3,2,4,4,3,4,3,34,83,0,0,1,2,Business
47045,0,0,63,1,148,5,4,4,3,4,4,5,0,3,3,0,1,3,1,62,24,1,1,1,0,Eco Plus
47046,1,0,48,0,1320,5,4,5,1,0,1,2,1,2,1,0,0,3,2,24,25,1,1,0,1,Eco
47047,1,0,36,1,3118,2,3,3,0,3,1,4,1,4,3,0,4,3,5,76,18,0,0,0,2,Eco Plus
47048,1,1,57,0,2357,0,1,2,2,4,0,3,0,3,3,4,2,4,2,32,99,0,0,0,2,Eco
47049,0,1,59,1,766,0,2,0,1,3,2,3,4,2,3,2,1,3,5,27,67,1,1,0,1,Business
47050,1,1,57,1,3921,1,2,2,0,2,3,3,2,1,2,1,0,1,3,17,85,0,0,0,2,Eco Plus
47051,1,1,66,1,570,3,0,1,1,4,4,0,2,4,3,5,3,4,5,26,83,0,0,1,1,Eco
47052,0,0,72,0,3747,1,3,1,4,4,2,4,2,4,4,4,1,5,0,42,45,1,1,1,2,Business
47053,1,0,58,1,4059,2,4,4,1,1,3,3,5,3,2,4,1,3,0,3,30,1,1,0,2,Eco
47054,0,0,43,1,2999,4,2,3,4,3,3,0,1,3,5,5,4,1,1,42,25,0,0,0,2,Eco
47055,0,0,36,0,4599,3,0,5,1,4,4,5,0,4,1,3,0,5,1,92,36,1,1,0,2,Business
47056,1,0,76,1,1387,3,3,0,1,4,4,4,4,4,1,3,4,1,1,99,42,1,1,1,1,Eco
47057,1,1,80,0,812,2,1,1,0,0,1,5,2,2,5,2,1,1,3,95,49,1,1,1,1,Business
47058,1,0,79,0,2573,3,4,2,5,5,3,0,0,1,4,2,2,2,5,65,26,0,0,1,2,Business
47059,0,0,64,0,629,4,0,1,2,5,3,5,0,2,1,0,3,4,3,88,99,0,0,1,1,Eco Plus
47060,1,1,60,1,1011,3,5,5,0,3,4,3,5,4,3,5,2,2,3,30,36,0,0,0,1,Eco Plus
47061,0,1,19,0,4037,4,2,3,0,0,4,1,0,0,1,1,0,2,5,32,38,1,1,0,2,Eco
47062,0,0,32,0,2436,3,4,5,5,0,3,3,0,5,3,1,0,0,5,13,2,1,1,0,2,Business
47063,1,1,68,1,1035,5,3,0,1,0,2,0,5,5,0,5,3,4,3,26,92,1,1,1,1,Business
47064,1,0,40,1,4401,3,1,4,1,1,1,0,0,4,3,4,1,4,0,15,81,1,1,0,2,Eco Plus
47065,0,0,26,0,2508,2,3,0,0,3,0,0,4,3,0,1,4,2,5,35,57,0,0,0,2,Business
47066,1,1,28,1,4360,4,1,3,3,5,0,2,0,3,5,4,0,1,4,70,87,0,0,0,2,Eco
47067,0,0,79,1,4942,3,4,0,4,3,1,2,3,3,0,4,0,5,4,75,10,1,1,1,2,Business
47068,1,1,65,1,2322,2,5,2,4,2,4,4,4,2,0,1,3,4,4,66,6,0,0,1,2,Business
47069,1,0,51,1,1117,1,0,1,3,1,1,1,1,2,0,0,4,5,1,79,5,0,0,0,1,Business
47070,1,1,51,1,3945,4,0,1,2,2,5,0,5,2,5,1,1,0,2,24,17,0,0,0,2,Eco
47071,0,0,59,0,3802,2,3,2,4,2,5,1,2,2,3,4,4,3,3,78,18,0,0,0,2,Eco Plus
47072,0,0,65,0,286,1,1,2,4,4,3,3,5,3,1,1,4,2,3,32,35,0,0,1,0,Eco
47073,0,1,49,0,2584,3,4,3,0,5,4,0,4,3,4,4,1,2,0,82,32,1,1,0,2,Business
47074,1,1,73,0,4456,3,2,1,0,5,0,3,5,1,1,5,4,0,0,20,30,1,1,1,2,Eco
47075,1,0,54,1,1104,5,0,4,5,2,4,2,1,3,5,4,5,4,2,37,35,0,0,0,1,Business
47076,1,0,21,1,274,4,2,1,3,2,2,0,2,1,2,0,4,0,5,64,54,1,1,0,0,Business
47077,1,0,42,0,1607,1,1,4,1,5,0,0,3,5,4,5,3,1,4,80,74,1,1,0,2,Eco
47078,1,0,49,0,452,5,3,2,3,3,1,5,5,3,3,0,2,0,1,2,90,0,0,0,0,Eco
47079,0,0,67,0,3677,2,3,1,4,1,3,3,5,3,2,5,2,2,0,95,96,0,0,1,2,Eco
47080,0,1,45,0,4852,4,4,4,0,1,5,2,5,2,5,5,5,5,2,71,4,0,0,0,2,Eco
47081,0,1,64,1,2512,3,5,1,3,5,5,0,4,2,4,4,5,4,1,74,76,1,1,1,2,Eco
47082,1,0,48,1,614,5,3,1,3,1,3,3,4,5,3,3,2,4,5,36,5,1,1,0,1,Business
47083,1,1,28,1,4565,2,1,4,3,0,5,5,4,1,4,2,4,0,2,58,66,1,1,0,2,Eco
47084,1,0,57,1,772,4,3,2,5,2,5,4,3,1,0,2,3,4,1,94,29,1,1,0,1,Eco
47085,1,1,42,1,2605,4,3,4,0,5,2,3,1,1,5,4,2,5,3,28,90,0,0,0,2,Eco
47086,0,0,27,0,4855,4,1,2,4,1,0,1,1,1,5,0,1,0,3,67,69,1,1,0,2,Eco
47087,1,0,25,0,3688,1,4,0,2,4,0,5,1,0,1,4,1,1,3,66,4,1,1,0,2,Eco
47088,0,1,48,1,3001,1,0,0,3,1,5,4,2,2,3,0,0,2,3,96,78,0,0,0,2,Business
47089,1,1,51,1,2139,1,4,0,2,1,1,3,5,0,1,5,0,3,4,55,2,0,0,0,2,Business
47090,1,0,41,0,4182,5,4,5,2,4,2,0,3,1,0,5,1,5,4,91,29,0,0,0,2,Eco
47091,0,1,60,1,360,4,5,2,4,1,1,1,1,5,5,4,4,1,4,45,72,0,0,0,0,Business
47092,0,0,35,1,4359,0,2,1,4,2,2,4,3,2,2,2,5,4,4,64,6,1,1,0,2,Business
47093,1,1,56,0,4190,2,0,1,5,1,4,2,1,0,2,5,5,2,3,33,96,0,0,0,2,Eco
47094,1,0,52,1,149,5,0,4,0,4,3,2,1,2,0,1,4,1,1,41,24,0,0,0,0,Eco
47095,1,1,42,1,1288,2,3,1,1,4,4,1,3,2,5,0,5,1,0,19,19,0,0,0,1,Eco Plus
47096,0,1,72,0,940,4,5,2,3,2,0,5,0,3,4,2,2,1,5,56,14,0,0,1,1,Business
47097,0,1,74,1,2692,3,5,5,0,1,5,1,5,4,5,1,3,5,0,19,11,0,0,1,2,Eco
47098,0,1,56,0,1491,5,5,0,3,0,5,2,3,2,5,4,1,4,5,35,33,0,0,0,1,Business
47099,1,1,57,1,3641,1,5,1,1,4,3,3,0,1,0,3,2,1,4,28,11,0,0,0,2,Eco
47100,1,1,46,1,2832,3,3,2,4,1,3,2,2,4,5,4,1,0,5,16,51,1,1,0,2,Business
47101,0,0,36,1,1616,4,4,2,2,4,0,0,3,4,0,0,3,4,0,61,1,1,1,0,2,Business
47102,0,1,39,1,4564,5,1,0,3,2,0,2,5,0,1,4,4,3,4,26,26,1,1,0,2,Business
47103,0,0,72,1,1016,2,5,4,3,2,4,1,2,5,1,4,3,4,5,98,14,0,0,1,1,Business
47104,1,0,66,1,2571,0,2,3,5,2,1,4,2,4,0,3,5,1,0,88,63,1,1,1,2,Business
47105,0,1,25,0,257,0,0,4,3,4,3,2,0,4,4,1,1,3,3,23,21,1,1,0,0,Eco
47106,0,1,49,0,3324,1,2,5,1,3,4,5,1,2,5,3,3,4,5,29,78,0,0,0,2,Business
47107,0,0,40,0,1839,4,5,4,1,0,2,2,3,2,5,2,0,2,1,54,1,1,1,0,2,Business
47108,0,1,77,0,4175,4,5,2,5,4,0,1,2,5,5,1,2,3,0,13,45,1,1,1,2,Business
47109,0,1,42,0,2149,1,5,4,0,1,2,4,1,1,5,1,2,1,1,52,81,0,0,0,2,Business
47110,0,1,33,1,4368,1,1,3,4,4,2,3,2,3,1,5,2,1,2,90,94,1,1,0,2,Business
47111,1,0,75,0,4112,3,4,1,4,5,0,5,2,5,4,4,4,4,4,1,22,1,1,1,2,Eco
47112,1,0,53,1,781,0,4,5,1,1,0,2,3,2,4,1,2,0,2,63,100,0,0,0,1,Business
47113,1,1,23,0,3890,1,0,3,3,1,0,2,4,4,1,5,4,0,3,86,34,1,1,0,2,Eco
47114,0,1,35,0,1183,5,2,5,3,5,3,5,0,3,2,5,1,1,0,33,95,0,0,0,1,Business
47115,0,0,26,1,2115,1,1,3,1,0,4,2,1,0,3,5,4,4,2,83,22,1,1,0,2,Business
47116,1,0,55,0,1776,5,5,1,1,3,2,0,0,1,3,3,5,2,5,82,7,0,0,0,2,Eco
47117,0,0,50,1,4846,2,4,3,2,1,4,2,1,1,1,5,4,2,1,30,64,1,1,0,2,Eco
47118,0,0,68,1,410,0,0,0,2,1,1,3,3,4,1,5,1,4,3,98,20,0,0,1,0,Eco
47119,0,0,24,1,2583,5,0,3,2,1,3,4,5,1,3,0,3,4,3,1,8,1,1,0,2,Eco
47120,1,0,37,1,3922,5,1,5,2,2,0,5,5,4,2,2,5,0,2,2,32,0,0,0,2,Business
47121,0,0,56,1,1784,2,5,0,2,5,0,1,5,4,5,2,0,3,2,70,92,1,1,0,2,Business
47122,1,0,25,0,4219,4,4,3,3,4,5,3,2,2,2,5,2,2,2,86,45,0,0,0,2,Eco
47123,0,0,60,1,2723,4,5,0,3,5,4,4,4,5,4,2,4,1,5,8,20,1,1,0,2,Business
47124,1,0,37,1,2681,0,2,1,4,1,3,1,3,1,2,5,3,2,3,80,89,1,1,0,2,Business
47125,0,1,73,0,3341,1,1,4,2,4,0,0,5,0,2,1,4,0,3,37,75,0,0,1,2,Eco
47126,1,1,41,1,3906,0,5,3,3,2,2,5,5,0,1,3,0,1,5,90,98,1,1,0,2,Eco
47127,1,1,68,0,2037,1,5,0,0,4,0,0,3,1,1,5,2,1,1,84,19,0,0,1,2,Business
47128,0,0,64,1,2522,3,3,5,1,5,4,0,0,2,0,5,3,5,5,10,47,0,0,1,2,Eco
47129,0,0,47,0,2528,4,4,0,4,2,3,3,3,1,0,5,2,0,2,46,86,1,1,0,2,Eco
47130,0,1,56,0,4884,1,3,0,3,0,0,5,0,2,4,0,5,5,3,7,79,1,1,0,2,Business
47131,1,1,76,0,901,0,0,2,5,2,2,2,4,4,4,3,2,3,1,85,54,1,1,1,1,Business
47132,0,1,31,1,3595,2,5,4,4,1,4,5,3,3,3,1,3,4,1,53,20,0,0,0,2,Eco
47133,0,1,31,1,1325,3,2,0,4,1,5,3,0,3,4,5,2,1,0,46,29,1,1,0,1,Eco
47134,0,0,70,0,1738,1,3,4,1,5,1,2,0,3,2,3,3,0,1,14,51,0,0,1,2,Eco
